user_id,product_id,purchase_date,quantity
379,1152,2024-03-24,1
702,21,2022-07-06,4
838,661,2020-02-28,4
892,689,2021-11-27,1
1045,187,2023-03-31,4
269,465,2021-12-27,1
534,981,2020-08-22,4
565,674,2023-10-20,1
300,20,2019-08-26,3
274,170,2020-08-11,5
261,134,2019-08-17,2
156,140,2024-06-06,3
637,508,2023-02-10,4
37,334,2021-03-31,1
214,1211,2021-05-24,4
731,822,2022-08-24,2
394,573,2022-07-18,1
179,617,2021-02-21,3
553,176,2021-01-02,5
95,77,2021-01-16,3
603,13,2024-06-07,5
1111,477,2021-09-05,5
240,48,2021-09-29,4
434,474,2021-01-25,4
753,739,2020-02-21,5
959,1083,2023-09-28,5
682,327,2021-04-24,1
9,1214,2019-12-14,1
736,558,2022-02-27,2
1059,977,2019-12-29,2
230,335,2022-05-30,3
295,925,2023-02-27,2
1196,75,2022-02-26,3
1162,631,2023-03-22,1
773,176,2020-06-30,2
1203,695,2021-10-30,5
47,969,2022-06-15,3
461,299,2020-12-07,1
238,53,2024-03-13,5
357,1023,2020-02-25,2
976,740,2019-09-07,1
279,32,2023-08-13,5
359,514,2021-04-15,3
683,128,2019-10-09,2
860,1199,2022-01-08,4
890,230,2023-07-23,5
115,652,2023-06-21,2
94,856,2021-01-10,1
1032,117,2020-06-28,3
612,1136,2023-02-02,5
1203,430,2021-01-02,1
700,946,2022-09-23,1
593,827,2020-12-15,1
1169,627,2023-08-14,2
730,523,2021-06-24,4
1035,716,2021-11-14,5
864,1113,2020-11-10,1
781,1115,2019-10-01,3
1144,967,2019-12-26,1
77,1163,2024-01-12,2
676,381,2019-09-29,1
619,830,2023-05-20,3
1044,669,2022-12-24,4
392,642,2021-01-19,2
776,62,2021-03-24,1
631,683,2024-06-13,1
1056,795,2020-02-24,1
623,913,2021-04-14,5
853,314,2024-07-21,3
187,750,2021-10-21,1
242,16,2023-10-04,4
1120,300,2020-08-29,1
348,1001,2021-05-19,3
221,391,2022-06-15,5
160,999,2021-12-10,5
673,158,2021-11-28,5
519,504,2024-02-18,5
676,470,2022-03-31,5
317,985,2019-10-19,3
990,366,2020-01-07,1
893,406,2021-03-03,2
933,998,2019-09-10,3
179,105,2021-01-30,5
388,378,2020-07-26,3
573,617,2024-04-03,2
1114,287,2019-10-19,3
1146,233,2019-08-15,1
922,12,2021-07-01,1
910,584,2021-10-04,2
120,36,2022-11-18,5
216,764,2020-07-19,2
251,294,2021-06-05,2
452,564,2019-12-03,3
828,1165,2022-04-16,4
157,1010,2021-12-31,4
27,1060,2021-06-22,2
958,266,2020-03-28,3
28,839,2021-11-05,5
221,679,2020-03-16,1
882,208,2023-09-28,1
150,620,2020-09-05,3
217,98,2022-11-27,3
606,476,2020-01-07,5
110,752,2019-12-12,4
900,131,2019-12-30,1
384,404,2021-02-02,2
691,1178,2024-07-01,3
926,59,2020-05-16,4
542,625,2019-11-14,1
518,572,2023-03-14,4
1064,23,2023-02-21,3
286,129,2020-01-09,4
421,378,2023-04-24,2
1158,1141,2022-03-05,4
658,291,2020-01-10,5
811,742,2020-09-30,1
353,177,2020-11-02,2
644,245,2020-02-08,3
645,75,2022-04-16,1
1055,988,2019-10-20,4
1211,83,2021-10-23,3
877,603,2021-02-22,5
1129,13,2020-04-02,5
1186,1079,2020-12-29,4
811,318,2020-09-22,2
603,826,2023-10-31,3
445,268,2023-10-26,5
881,660,2023-10-28,2
397,711,2021-01-29,2
408,678,2020-02-10,1
1083,220,2024-03-08,1
464,280,2020-06-21,1
466,858,2022-12-09,4
1110,340,2019-08-31,1
992,898,2020-09-19,5
1062,202,2020-10-05,1
897,818,2021-04-25,4
627,1173,2023-03-02,1
540,212,2022-08-21,1
34,971,2023-05-04,4
40,351,2024-04-03,3
276,450,2020-01-13,2
758,784,2022-08-27,3
328,50,2020-07-11,1
337,89,2021-11-16,3
129,906,2021-11-02,1
1001,1177,2020-06-06,1
188,83,2022-05-28,1
1154,1060,2022-01-08,5
421,1170,2020-11-28,5
1139,1215,2022-01-07,5
232,1083,2019-08-15,2
769,453,2021-12-20,3
1110,324,2023-11-27,1
574,1009,2023-06-12,2
335,858,2021-02-12,2
275,435,2023-09-07,3
991,751,2022-10-06,2
460,206,2022-07-06,5
1143,565,2019-09-06,1
656,839,2023-06-17,5
1063,501,2023-07-19,5
1089,1049,2024-07-21,3
184,1091,2020-08-13,4
373,1115,2022-01-24,2
233,1074,2019-11-07,3
711,1128,2020-12-02,5
312,698,2022-11-19,1
85,932,2024-03-16,5
1087,872,2022-01-06,2
461,813,2023-10-30,3
739,968,2019-12-06,4
295,710,2023-09-27,3
12,657,2024-02-07,3
1011,348,2019-11-20,1
863,331,2020-06-11,5
558,1134,2022-06-16,5
792,403,2021-07-24,2
490,1213,2024-06-18,3
474,590,2022-06-27,5
16,1101,2020-12-07,5
190,234,2020-08-15,2
519,104,2022-03-07,3
104,1059,2022-04-12,3
1047,1080,2020-05-23,5
645,732,2019-09-14,2
447,1129,2019-09-10,3
686,772,2022-03-03,1
450,843,2020-04-29,4
1138,989,2022-10-15,1
1224,227,2020-09-11,4
22,694,2019-12-10,2
749,852,2024-08-04,5
866,935,2023-03-19,3
664,388,2023-02-14,2
873,793,2022-01-09,5
460,1035,2020-11-20,5
908,1198,2023-03-09,2
728,882,2022-07-20,3
446,301,2020-06-08,1
1053,478,2023-03-13,3
230,694,2023-03-01,2
160,439,2021-02-27,4
322,907,2023-07-07,3
869,1183,2023-08-08,2
87,629,2023-04-24,4
586,938,2021-05-31,5
313,183,2023-01-16,5
607,942,2022-05-27,4
839,1093,2020-10-22,5
513,264,2022-02-05,2
839,1172,2020-12-09,5
683,940,2023-11-01,4
1131,99,2022-03-31,3
585,175,2024-06-17,4
819,984,2023-11-09,3
623,882,2024-07-13,2
815,546,2020-03-03,2
968,187,2022-02-12,2
242,785,2022-09-13,5
976,377,2022-12-08,3
285,841,2024-03-23,3
22,237,2020-06-06,2
892,994,2024-03-10,1
673,505,2020-06-20,5
594,390,2024-01-17,4
359,688,2021-04-02,3
196,294,2021-01-28,4
607,378,2020-03-18,2
82,320,2020-10-12,1
907,44,2022-09-26,1
810,1096,2024-02-03,3
951,776,2022-10-28,5
150,296,2023-02-02,3
635,1152,2020-02-11,3
269,533,2019-12-15,2
257,513,2024-07-11,5
217,555,2021-01-10,4
1070,280,2023-10-07,2
992,1221,2022-04-07,5
732,144,2022-03-26,1
920,435,2022-06-21,5
875,617,2021-12-30,5
92,134,2022-11-23,2
584,1049,2021-05-15,3
656,470,2021-10-23,5
640,939,2023-11-04,2
894,1166,2024-01-02,3
70,748,2023-11-20,1
45,519,2020-02-15,2
73,1037,2019-10-30,2
421,60,2022-12-07,2
406,647,2022-07-07,1
540,876,2022-06-05,1
791,572,2020-03-06,4
1162,1188,2023-10-05,2
768,974,2024-07-26,2
781,522,2024-05-20,3
960,21,2022-09-22,1
712,1197,2024-06-21,2
341,546,2023-12-02,3
203,143,2023-04-30,2
352,632,2022-11-15,4
1048,913,2022-10-31,3
342,729,2023-03-29,4
852,885,2022-03-28,2
926,230,2024-05-24,5
757,336,2022-02-04,4
536,75,2023-06-07,5
434,484,2022-06-05,5
164,314,2022-01-02,4
764,1142,2024-01-13,2
682,60,2022-04-30,5
228,374,2020-06-02,1
845,1208,2021-02-03,2
169,607,2022-12-16,2
330,867,2021-09-01,3
597,884,2024-01-21,2
387,868,2022-03-22,3
981,942,2020-03-20,2
117,1069,2024-04-08,4
1015,720,2020-03-01,5
850,129,2020-04-04,4
543,704,2024-02-17,3
481,865,2024-06-28,2
129,523,2020-12-06,1
608,964,2024-03-20,3
1091,109,2021-03-22,3
458,1122,2021-09-04,3
753,25,2020-10-01,1
260,503,2023-07-11,1
198,153,2022-07-24,5
296,266,2020-01-26,5
593,694,2024-06-20,2
725,762,2019-12-08,1
766,293,2022-10-11,2
1017,61,2019-10-12,1
167,324,2023-07-14,2
476,1032,2022-11-16,2
249,1087,2024-05-16,5
645,620,2020-07-09,5
202,1104,2021-09-25,4
322,197,2019-08-22,2
508,397,2023-10-03,3
561,1016,2020-09-07,1
860,824,2020-11-11,4
752,248,2019-11-21,2
1003,415,2022-11-30,5
1160,24,2022-10-29,1
869,1118,2022-01-19,4
593,1055,2022-10-30,1
704,1037,2023-10-24,1
1093,89,2020-02-19,5
5,4,2023-04-29,1
1013,1130,2020-12-23,1
1110,1149,2020-10-25,4
299,816,2023-03-10,2
268,502,2023-04-30,5
579,227,2023-03-16,5
707,603,2022-07-12,4
1207,755,2024-01-10,5
1114,358,2021-06-16,1
836,427,2021-01-10,2
31,948,2022-01-11,1
1100,966,2022-03-31,3
1023,457,2020-05-06,2
72,864,2021-03-19,5
681,153,2024-01-02,1
134,178,2019-11-26,3
790,624,2020-09-06,4
689,890,2023-09-08,4
139,179,2022-03-10,5
1072,34,2022-07-18,2
867,973,2023-04-19,5
302,700,2024-07-31,1
542,162,2020-05-01,3
438,702,2020-11-25,4
1044,1093,2020-07-16,5
483,888,2023-12-08,2
953,732,2022-04-27,3
1221,1007,2020-05-07,1
418,869,2021-09-27,3
956,765,2021-07-31,4
312,1055,2024-03-14,4
716,860,2022-04-17,1
608,654,2021-07-17,5
735,722,2020-02-28,5
437,765,2019-10-13,5
584,192,2020-03-03,2
963,758,2023-12-02,2
193,1029,2021-01-11,5
118,597,2023-06-26,5
1188,613,2019-11-05,3
629,113,2024-02-23,3
247,72,2023-03-21,1
267,773,2020-05-01,3
235,466,2020-10-29,2
795,604,2019-08-26,2
73,609,2019-12-04,3
1023,365,2019-10-18,4
1112,572,2020-11-22,4
184,987,2020-02-29,1
700,716,2020-10-23,3
1203,1132,2019-12-19,4
203,631,2021-11-02,1
925,390,2019-10-03,2
952,246,2022-01-21,2
310,383,2020-05-07,1
10,393,2023-07-07,5
918,534,2020-07-25,5
540,929,2021-05-07,3
1218,830,2022-11-01,2
539,672,2022-08-12,1
313,716,2023-06-26,5
1049,199,2024-03-29,5
931,257,2022-05-18,1
819,1164,2021-03-15,4
577,578,2020-01-06,2
384,76,2024-06-24,5
643,382,2019-10-03,5
1198,664,2022-03-31,1
74,1009,2024-03-03,1
137,1000,2020-12-04,3
686,911,2021-08-10,2
497,663,2023-12-11,1
468,549,2022-03-22,2
424,210,2024-01-15,5
307,244,2023-09-17,1
535,945,2020-11-14,5
155,868,2024-07-06,1
121,852,2022-02-08,1
444,513,2023-09-30,2
285,929,2024-07-31,5
508,461,2023-10-25,1
341,462,2019-10-18,1
1073,725,2019-10-13,1
650,51,2020-01-21,2
107,503,2020-07-03,1
504,668,2021-02-16,5
607,283,2021-08-04,3
780,330,2023-03-02,2
673,854,2024-07-14,3
97,525,2021-11-24,1
1147,444,2021-11-01,3
604,795,2022-06-17,3
242,969,2020-09-02,2
783,535,2020-12-01,5
400,717,2019-12-30,5
948,558,2024-03-16,1
376,1050,2022-02-11,5
6,510,2023-11-21,1
663,309,2022-10-06,1
1127,1161,2021-04-12,3
955,282,2020-07-01,4
404,963,2022-01-21,4
608,599,2020-11-13,5
1070,974,2021-01-20,5
971,156,2021-02-25,5
314,1103,2022-01-06,4
1068,196,2023-12-30,2
823,668,2023-12-28,1
447,342,2023-07-08,3
944,99,2019-09-11,4
687,257,2022-03-16,5
689,545,2021-10-11,4
89,296,2022-11-14,2
409,773,2019-12-29,2
680,1122,2019-09-09,1
638,682,2022-09-23,3
521,26,2019-12-03,4
858,927,2024-07-26,5
775,817,2023-11-06,1
678,288,2020-01-13,5
1093,1075,2021-02-09,4
475,825,2020-02-22,5
464,153,2023-12-26,4
288,1222,2023-05-05,2
1042,845,2022-06-01,5
825,1003,2023-03-02,4
379,1218,2020-12-17,2
978,1157,2023-08-22,1
786,562,2022-09-09,4
1014,1091,2020-11-02,3
74,747,2022-02-02,3
409,527,2023-04-28,1
157,899,2021-07-28,5
74,552,2022-05-06,1
861,530,2021-06-23,4
68,767,2023-10-01,3
1009,1184,2024-03-10,5
1071,577,2019-10-19,5
326,546,2019-10-18,2
1028,309,2023-01-12,2
745,875,2022-07-01,5
362,1170,2021-12-16,3
827,391,2021-11-15,5
736,633,2023-04-03,3
1191,472,2023-01-02,2
676,1217,2024-04-21,2
830,1169,2022-05-18,4
792,81,2022-03-14,3
1041,510,2021-04-12,1
389,985,2021-03-03,2
463,646,2021-10-01,1
1113,1022,2024-05-14,2
35,91,2020-07-05,4
572,643,2022-07-14,3
1148,1107,2019-09-06,3
11,379,2019-12-18,3
778,1207,2023-06-02,5
145,150,2022-05-29,5
1134,810,2021-11-25,4
36,1200,2022-02-03,3
918,42,2023-08-01,1
353,905,2021-02-10,2
957,267,2020-01-04,2
850,957,2022-10-18,5
106,171,2023-08-03,5
521,943,2022-02-21,1
861,959,2024-04-09,4
800,1024,2021-10-20,1
152,209,2023-02-22,4
99,436,2021-05-17,5
237,1005,2023-12-29,4
443,233,2021-12-13,2
473,498,2023-07-21,3
603,597,2019-10-24,4
777,1179,2022-10-09,2
641,904,2020-01-07,2
903,645,2021-07-30,5
807,328,2020-08-27,5
366,786,2020-03-15,5
1170,463,2024-05-24,2
765,215,2022-07-24,2
996,569,2021-01-12,4
105,170,2022-04-28,4
55,27,2021-11-17,3
792,471,2021-01-02,2
789,1044,2020-12-28,4
484,1100,2023-10-05,2
1003,321,2024-02-21,4
254,667,2022-12-09,3
562,1170,2023-04-14,3
895,9,2022-08-25,2
444,319,2023-03-26,1
209,368,2021-07-15,5
408,433,2020-06-23,2
830,187,2020-07-24,1
580,995,2024-01-25,5
273,237,2024-02-17,1
371,375,2021-07-10,2
1167,182,2022-10-05,1
93,1217,2021-12-16,2
758,845,2023-12-02,4
426,60,2022-02-20,3
843,739,2024-04-24,4
723,1083,2024-03-07,3
799,1190,2019-09-24,5
308,1088,2019-09-19,4
1222,45,2023-04-24,3
103,1002,2021-07-21,2
322,517,2023-07-13,5
607,1014,2023-08-19,5
780,1114,2021-12-08,5
73,265,2022-06-30,1
1065,1105,2020-07-23,5
662,485,2020-02-21,3
411,172,2021-08-10,5
745,113,2020-08-28,3
676,514,2020-08-15,4
472,1113,2023-04-10,2
1144,754,2022-08-05,5
865,458,2023-10-16,5
1078,264,2021-01-30,1
880,962,2021-05-28,2
158,766,2023-01-19,1
1031,879,2020-12-09,2
179,274,2024-04-16,4
798,813,2019-08-14,5
735,59,2022-03-07,1
401,769,2022-08-19,3
94,265,2019-11-23,5
692,1023,2020-03-13,5
1218,700,2023-06-02,4
787,36,2023-05-15,2
1123,114,2024-02-06,3
675,231,2022-09-11,2
2,220,2022-09-10,1
170,822,2020-01-04,3
515,944,2021-02-09,3
527,640,2022-09-28,1
1141,41,2020-02-28,3
854,483,2022-08-05,4
736,793,2024-03-02,5
642,964,2019-11-04,1
804,489,2022-04-09,1
839,874,2020-06-04,1
1193,1071,2024-04-04,4
964,662,2023-11-07,5
62,315,2023-10-19,2
1024,1137,2021-11-29,5
1120,257,2019-10-01,4
164,12,2019-09-19,3
555,471,2020-07-29,5
281,436,2020-05-01,1
1217,1215,2024-01-07,5
529,1219,2022-09-24,3
724,593,2022-12-23,3
561,739,2022-04-11,4
1044,1221,2023-08-06,4
689,521,2023-06-26,2
716,593,2023-02-07,4
231,228,2022-03-23,2
157,999,2023-09-25,2
652,373,2020-01-11,4
475,917,2023-10-21,4
170,211,2020-01-15,5
652,85,2021-01-16,5
641,507,2021-03-14,2
772,780,2020-11-05,3
632,809,2022-02-03,4
1048,285,2020-09-23,1
978,1077,2022-11-10,3
831,416,2021-07-05,4
680,812,2023-03-20,1
61,376,2020-10-12,1
716,474,2023-07-04,3
1222,1206,2022-02-03,4
237,870,2023-10-14,4
1007,609,2021-08-08,2
450,318,2021-03-27,5
690,646,2019-12-20,5
934,411,2023-11-26,4
163,628,2024-06-15,2
34,589,2022-05-06,5
771,840,2023-06-11,4
991,1111,2020-07-02,1
26,765,2024-03-15,3
902,350,2021-05-30,3
725,992,2023-11-17,4
120,105,2022-05-16,4
459,1102,2020-11-22,1
189,635,2023-04-17,3
846,959,2024-04-07,4
456,23,2021-04-17,3
729,977,2021-04-15,4
717,454,2021-05-07,4
839,233,2022-02-28,1
607,476,2023-07-12,3
882,153,2023-03-30,2
259,458,2021-09-19,3
274,1168,2019-10-30,4
172,281,2020-08-09,1
1062,1121,2021-04-23,3
281,1210,2024-02-02,2
255,648,2022-11-07,3
1179,72,2023-01-21,1
534,643,2021-11-12,2
695,1192,2023-11-11,3
215,752,2022-07-31,1
575,1078,2021-12-31,4
702,474,2024-07-23,4
83,637,2023-07-07,4
1147,829,2022-06-06,3
757,629,2023-03-24,1
118,803,2023-03-05,2
27,1179,2019-11-14,4
845,61,2023-08-07,1
1072,162,2021-10-26,1
71,97,2022-06-24,5
264,1100,2023-10-22,4
156,875,2024-07-16,2
793,328,2022-03-23,5
1022,980,2021-02-21,4
927,672,2022-05-11,2
188,1190,2021-12-27,4
550,631,2024-06-01,1
574,164,2022-09-23,2
418,986,2022-08-25,3
82,957,2021-06-19,1
973,1045,2023-09-19,3
51,727,2019-12-16,4
1179,461,2024-04-05,3
1107,856,2021-06-02,2
834,149,2022-10-09,2
41,928,2023-03-19,2
281,199,2022-04-16,2
901,78,2021-04-27,4
1181,1110,2022-09-13,5
305,588,2024-04-21,4
583,543,2023-03-29,3
1082,678,2024-06-29,5
354,398,2020-08-03,4
681,301,2022-05-26,5
205,1095,2022-03-13,1
622,1009,2020-09-22,2
774,696,2024-02-25,4
823,979,2023-04-22,2
700,596,2019-09-23,4
195,1141,2023-05-30,1
544,1184,2021-02-21,3
440,110,2021-06-23,1
254,526,2022-09-29,1
271,870,2023-03-09,5
781,656,2022-09-29,5
901,1149,2020-05-02,3
578,1196,2021-06-23,4
530,766,2020-04-21,4
18,27,2023-12-24,1
869,1018,2024-06-16,3
1155,531,2020-07-27,3
591,421,2021-06-28,3
759,830,2024-02-13,4
529,1200,2020-05-26,5
1017,353,2023-03-17,3
801,158,2020-01-25,2
3,972,2021-03-18,4
779,522,2023-07-10,4
813,739,2020-06-12,5
986,983,2024-04-13,5
555,423,2022-10-30,1
1066,258,2021-11-06,2
978,1042,2019-10-12,4
407,1046,2020-07-13,2
235,615,2023-06-03,3
557,355,2022-08-22,2
653,1163,2022-05-22,3
164,1199,2022-05-07,2
555,34,2021-05-14,3
637,320,2022-06-10,2
379,954,2020-08-08,3
150,674,2021-10-03,3
749,735,2021-09-06,2
1110,570,2020-01-24,1
923,349,2020-01-25,5
2,598,2021-05-25,4
1199,933,2023-10-12,1
804,1105,2022-12-14,1
154,717,2020-08-05,2
511,596,2020-10-16,4
25,319,2019-08-31,5
1134,470,2022-07-31,2
185,831,2020-07-26,2
406,1202,2020-08-29,3
1090,795,2023-03-01,1
634,1057,2023-11-02,1
70,153,2024-03-12,3
735,1023,2023-09-06,2
474,926,2020-10-20,2
218,808,2024-04-15,5
435,420,2021-11-16,1
491,19,2023-08-07,1
719,29,2023-07-24,1
311,458,2020-02-05,5
189,554,2021-03-28,4
306,765,2021-03-01,2
427,1074,2020-07-23,5
1042,304,2020-02-28,1
436,462,2020-04-28,4
292,1048,2020-07-26,2
553,750,2023-03-25,1
1113,706,2022-03-15,5
182,1114,2021-05-22,5
258,849,2021-11-06,1
639,47,2023-02-13,5
220,370,2020-10-02,3
58,279,2022-11-11,1
93,285,2024-04-05,2
135,170,2023-08-27,4
714,131,2020-12-29,3
956,574,2023-09-10,4
325,698,2023-07-22,1
332,218,2020-04-27,3
206,106,2020-02-27,5
1149,17,2021-08-31,1
851,664,2022-07-09,1
319,64,2022-07-03,3
1164,346,2021-11-21,2
503,854,2022-12-07,3
239,808,2023-08-10,2
455,13,2019-12-05,2
1130,515,2022-09-27,1
1016,365,2021-10-23,3
154,673,2021-08-29,1
1016,299,2020-10-04,5
313,403,2020-12-15,3
1165,182,2021-11-17,5
804,344,2021-06-04,4
67,596,2022-05-18,1
248,252,2023-04-21,3
521,469,2020-01-13,1
421,341,2020-07-29,2
829,1166,2023-10-12,5
925,976,2022-09-09,2
1147,1148,2020-06-30,5
646,557,2023-08-26,4
166,965,2024-01-08,3
1091,739,2022-09-09,4
1005,1106,2022-03-22,3
783,154,2023-07-24,5
717,3,2020-09-22,4
726,1081,2021-04-28,4
207,796,2023-12-15,1
208,691,2020-04-18,4
768,852,2022-12-12,5
990,296,2021-12-03,2
286,341,2020-06-05,5
222,229,2021-04-21,5
139,456,2020-06-03,2
1028,846,2023-05-11,2
304,408,2024-02-13,5
779,184,2020-02-14,1
642,336,2022-11-12,3
511,862,2023-03-28,1
270,139,2020-03-31,1
993,20,2020-02-03,5
619,1004,2019-09-16,4
157,521,2019-12-02,3
1074,1188,2024-02-28,1
550,156,2020-01-20,2
675,242,2019-11-15,4
369,697,2019-12-23,3
379,543,2022-03-08,3
1193,757,2021-07-31,3
458,499,2020-08-15,4
319,62,2021-08-08,1
787,1119,2023-07-13,5
825,714,2023-06-08,3
18,373,2022-03-21,5
863,744,2020-10-22,3
171,544,2024-02-14,3
422,1027,2021-08-12,3
1145,680,2020-12-06,4
226,1072,2022-05-15,3
228,780,2024-07-27,1
80,47,2022-09-21,4
1106,1121,2022-08-27,3
249,927,2022-10-04,3
819,697,2021-06-23,4
1030,912,2023-08-01,4
434,447,2022-11-16,3
793,137,2021-05-19,5
322,159,2024-08-03,3
402,819,2021-09-02,1
761,947,2020-08-26,1
681,174,2024-02-21,5
1148,162,2020-05-30,1
454,752,2021-01-11,4
153,573,2022-03-28,1
326,518,2020-11-01,2
1122,1001,2020-03-20,3
468,591,2020-05-07,1
669,557,2023-12-19,2
1210,427,2024-03-16,1
296,388,2022-07-27,1
1004,187,2021-02-13,5
598,353,2023-05-04,1
388,680,2020-08-24,3
290,112,2023-09-12,2
350,97,2023-11-12,1
1095,542,2022-07-23,5
334,230,2019-11-21,4
513,426,2024-05-12,4
720,1221,2021-07-06,4
709,278,2023-09-09,3
1146,339,2021-03-22,4
952,735,2020-11-28,4
596,978,2024-06-02,4
850,33,2022-06-01,3
52,1042,2023-05-02,2
651,1074,2023-08-21,3
536,1042,2022-11-04,1
856,145,2020-05-10,3
418,228,2021-02-09,1
619,914,2021-10-03,3
955,375,2021-07-03,1
374,20,2021-12-11,5
387,631,2023-08-15,2
963,132,2023-06-14,2
843,159,2024-01-13,4
1025,826,2023-02-11,1
937,953,2020-09-03,3
837,142,2023-11-22,4
763,508,2021-04-08,1
816,823,2020-01-20,2
784,107,2021-06-04,1
861,216,2021-02-08,3
746,972,2019-08-22,5
133,1008,2022-07-09,1
682,1060,2019-10-24,2
1104,957,2022-07-03,2
588,714,2020-10-04,3
1065,7,2020-12-06,4
1100,778,2022-06-13,5
1044,713,2023-06-20,1
1117,688,2024-03-28,2
551,195,2020-01-04,3
428,392,2019-12-20,2
931,914,2021-01-15,1
554,138,2023-08-31,5
657,539,2023-06-13,2
391,285,2024-06-23,4
760,1196,2019-11-22,5
1150,1044,2021-01-31,4
836,541,2024-02-10,1
875,1128,2021-06-06,3
999,879,2019-09-12,3
1023,601,2021-12-25,2
483,485,2021-05-28,3
785,1075,2020-02-23,1
355,405,2021-02-10,1
108,530,2022-07-08,4
329,902,2020-03-17,1
1116,1031,2021-08-09,2
346,172,2023-11-04,5
699,828,2020-12-17,5
859,107,2021-08-18,1
450,20,2021-07-05,4
138,658,2020-07-28,2
782,705,2020-01-20,3
333,8,2021-10-11,2
833,576,2019-09-07,1
810,193,2019-08-24,1
700,76,2022-05-14,2
1103,6,2020-10-28,3
95,273,2021-08-03,2
922,570,2022-09-03,5
954,26,2022-03-12,4
870,79,2023-02-27,1
774,771,2024-03-01,4
502,743,2019-09-01,3
1083,492,2021-11-06,1
755,866,2023-04-24,2
344,144,2020-01-09,5
1019,899,2020-09-25,4
537,611,2021-05-12,2
106,1156,2020-02-14,2
723,797,2023-03-22,4
69,622,2021-05-11,3
711,386,2019-10-06,1
545,977,2021-06-14,2
577,1000,2020-06-22,4
979,755,2019-10-06,5
218,148,2022-06-01,5
663,1023,2022-06-24,4
625,1219,2023-07-12,3
926,211,2023-05-12,1
939,535,2024-07-04,4
389,180,2022-09-29,5
827,505,2022-03-28,1
276,972,2023-10-28,2
4,96,2021-06-26,5
332,1104,2023-09-12,4
1210,191,2024-03-31,5
348,1091,2022-10-17,2
1081,357,2024-01-03,1
470,1098,2023-06-23,1
667,487,2024-03-02,2
80,1085,2022-11-11,1
475,445,2019-08-21,4
536,619,2019-10-20,2
197,1044,2023-01-11,5
650,1051,2020-09-01,2
924,511,2020-07-28,4
710,999,2021-11-29,1
822,525,2023-05-24,1
837,285,2024-02-13,4
43,473,2023-05-24,2
1155,1217,2021-09-09,3
271,19,2022-09-13,4
200,241,2020-04-24,1
1176,481,2022-12-24,3
560,784,2023-07-25,1
847,277,2022-03-11,1
380,495,2021-10-29,4
619,359,2020-01-20,5
298,1060,2020-01-17,2
81,849,2020-02-15,3
215,188,2022-10-23,5
949,242,2023-12-18,4
410,478,2020-11-16,1
424,963,2020-07-25,1
376,861,2022-03-01,5
511,589,2023-02-16,1
571,557,2022-07-23,2
758,539,2024-06-24,4
599,507,2020-03-14,2
1085,220,2021-11-14,3
517,1187,2023-07-04,2
564,652,2020-04-03,5
1102,172,2020-08-25,2
565,578,2020-06-08,2
290,363,2020-06-15,3
628,905,2021-04-30,5
959,520,2020-04-19,5
750,97,2022-02-19,1
467,1204,2023-04-11,5
270,104,2020-04-17,1
599,851,2021-01-24,2
280,204,2019-12-17,4
288,327,2020-09-24,4
1027,104,2023-01-12,1
409,905,2023-11-02,4
810,333,2023-08-28,5
43,527,2021-10-23,1
157,831,2021-03-31,4
1198,574,2023-10-30,2
187,354,2022-02-27,1
5,860,2022-04-25,5
1185,835,2024-06-02,4
925,316,2022-01-30,4
87,1159,2022-10-24,2
477,745,2022-10-10,4
1102,883,2020-03-26,5
246,455,2022-12-12,2
343,996,2020-02-22,4
382,41,2021-01-11,2
107,1060,2023-02-07,4
24,736,2020-11-09,1
437,710,2022-01-14,2
1009,1001,2022-04-12,1
383,302,2019-09-20,3
7,189,2023-07-06,4
1032,798,2023-06-23,5
432,441,2021-07-15,3
1187,1083,2020-11-20,2
455,95,2019-11-03,2
1097,721,2023-08-24,1
592,114,2023-07-17,2
698,376,2019-09-17,4
751,918,2023-12-10,5
706,542,2024-02-06,2
1051,166,2020-09-10,1
343,544,2022-07-02,2
1163,661,2023-05-31,5
406,910,2021-03-07,4
566,7,2024-01-11,4
484,860,2023-08-27,3
630,291,2022-12-26,4
109,1174,2024-01-04,2
816,165,2022-06-18,3
1142,995,2022-06-07,3
604,974,2023-11-21,3
855,680,2020-09-20,3
450,533,2022-03-28,5
803,1065,2023-06-03,5
305,91,2021-08-20,2
424,1109,2023-02-06,5
337,983,2021-12-12,5
477,350,2022-06-13,3
394,1172,2023-08-26,1
917,871,2023-05-05,4
1151,864,2020-07-16,5
565,810,2019-08-22,1
998,925,2020-05-06,2
631,1022,2023-08-13,2
85,834,2024-02-21,2
166,9,2020-07-23,5
564,374,2024-06-13,2
574,1187,2021-07-26,3
759,405,2020-05-22,1
1004,959,2019-10-08,1
249,71,2022-11-09,3
1188,865,2024-05-02,1
257,134,2020-03-09,3
608,619,2022-10-23,1
544,222,2022-12-30,2
1202,576,2019-11-26,4
408,397,2023-07-29,4
1013,89,2023-03-29,2
1114,792,2021-06-26,4
384,1162,2022-06-20,2
1118,510,2020-06-27,4
921,766,2024-07-23,1
1172,761,2024-04-03,2
67,994,2023-02-06,4
1191,847,2019-09-17,4
11,142,2024-05-23,4
161,1089,2024-07-03,4
1113,305,2022-12-27,4
1110,849,2021-05-05,1
901,237,2023-11-17,3
546,406,2022-05-17,5
1168,796,2024-03-29,4
354,699,2021-01-09,5
1092,1014,2021-09-11,4
352,164,2024-07-21,1
